AKK	ENG	Frequency
sa-ak-nu	were situated	1
x-tir-sze3 ki	x-tirše	1
zum-hi-in-num2 ki	Zumḫinnum	1
nin9-li-in-su-e3 ki	Ninlinsu e	1
mu-luh ki	Muluḫ	1
su-uh3-	Suḫ-	1
_sag-gesz-ra_-u3-su	he smote it	1
kum -ti-x-	Kumti-x-	1
sze3-wi-in- ki	Šewin-	1
szu-un-x- ki	Šun-x-	1
su-a-we ki	Šu awe	1
a-zu-hi-num2 ki	Azuḫinnum	1
is2-tum-ma	After	1
d na-ra-am- d suen	Narām-Sîn	1
_kusz3	cubits	9
a-na	to	8
sukud	_height	7
_bad3	_wall	6
u3	and	5
u3	Further	4
d na-ra-am- d suen	Naram-Sin	4
d da-gan	Dagan	4
isz-tum	From	4
_sa-tu_-im	of hill	4
d suen	Sin	3
da-ni-im	fortification	3
_lugal	_king	3
eb-la ki	Ebla	3
ar-ma-nam ki	Armanam	2
bad3	_of wall	2
sukud	height	2
ar-ma-nim ki	of Armanum	2
_sa-tu	_Mountain	2
in	by	2
i-di	side	2
da-num2	mighty	2
3 u	30	2
sza	of	2
_bad3	_of wall	2
gesz erin	_of Cedar	2
ka3-ri2-im	of quay	2
da-nim	mighty	1
gesz dupsik	_earth basket	1
a-di3-ma	as far as	1
u-li-si-im ki	Ulišum	1
ni-se11	people	1
sza-at	whom	1
_GIBIL_-isz	for first time	1
i-qi2-su-sum6	had bestowed upon him	1
u-ra-isz-ma	he smote	1
il3-a-ba5	of Ilaba	1
i-di3-nu-ma	did give	1
i-di3-nu-ma	give	1
i3-li2-su	his god	1
i-ig-mu-ur	he conquer	1
i3-nu	When	1
na-si11-u3-nim	they bear	1
a-ma-nam	Amanus	1
_di-ku5	_verdict	1
ri2-da- d iszkur	Rida-Adad	1
qa2-ti-is-su	into his hands	1
sar-ru-ti-su4	of his kingship	1
_buranun	of Euphrates	1
da-nim4	mighty	1
sza	Whereas	1
isz-tum	for	1
si-ki-ti	creation	1
ni-se11	of humankind	1
in	no	1
sar	king	1
sar-ri2	among kings	1
ma-na-ma	ever	1
la	had	1
u-sa-al-pi5-tu	destroyed	1
gesz tukul _-ki	weapon	1
d nergal	of Nergal	1
pa2-da-an	path	1
ip-te-ma	open	1
i7	_River	1
i-di3-sum6	he gave to him	1
a-ma-nam ki	Amanus	1
ti-a-am-tam2	Sea	1
a-li2-tam2	Upper	1
i3-qi2-isz-sum6	he bestowed upon him	1
ma	and	1
gesz tukul_-ki	weapon	1
mu-sa-ar-bi2-i3	exalter	1
qab3-li	in middle	1
ar-ma-nam ki	Armanum	1
ki eb-ka	Ebla	1
en-ar	defeat	1
isz-tum-ma	from	1
pu-ti	mouth	1
su4-ma	he himself	1
ki-ib-ra-tim	of world quarters	1
na-ra-ab-ti-su	of his entryway	1
_iri ki _-lam	city	1
_bad3	wall	1
gal	_great	1
2 gesz2 1 u	130	1
4 u 4 asz	44	1
bad3	_wall	1
3 gesz2	180	1
szu-nigin2	Total	1
6 gesz2 4 u 4 asz	404	1
isz-tum	from	1
qa2-qa2-ri2-im	ground	1
_sag	top	1
ar-ma-num ki	Armanum	1
al-li-ku	I performed	1
e-ni	place	1
_ki_-su	he altered	1
kisal	Courtyard	1
_e2	New	1
gibil	_temple	1
_i7	_river	1
3 gesz2 1 u 6 asz	196	1
2 u	20	1
ka2-ri2-im	of quay	1
2 gesz2 3 u 6 asz	156	1
d suen-i-ri-ba-am	Sin-iribam	1
_gu-la	_great	1
a-ti-ir	I did	1
si-pi2-ir	task	1
i-ik-mi-u3-su4	did capture him	1
ak-mi-ma	I captured	1
in	with	1
_e-si	_diorite	1
_dul3_-su	statue of himself	1
ib-ni-ma	he created	1
_a	it	1
mu-ru	_he dedicated	1
en-ma	Thus	1
_alam	_statue	1
ar-ba-im	four	1
ar-ma-nam	Armanum	1
i-di3-nam-ma	did give me	1
ri2-id- d iszkur	Rid-Adad	1
i-nu-szu	at that time	1
li-li-ik -su4	may go for him	1
tam2-si4-li2	image of myself	1
ab-ni-ma	I created	1
as2-ru-uk	I presented	1
ma-na-ma	no one	1
_mu_-mi	my inscription	1
u-sa-si2-ik	remove	1
_dul3_-mi	my statue	1
ma-ha-ar	before	1
li-zi-iz	let stand	1
sza	which	1
il3-su	his god	1
i-na-di-nu-sum6	shall give to him	1
da-ar	all time	1
LUGAL	king	15
ù	and	10
GAL	great	5
ša	whose	3
KUR-šu-me-ri	of Sumer	3
URU-šu	his city	3
u	and	3
UN MEŠ	people	3
m ku-ra-áš	Cyrus	2
i-da-a-šu	his side	2
šu-an-na KI	Šuanna	2
KÁ DINGIR MEŠ KI	Babylon	2
URU an-ša-an	of Anšan	2
d AMAR UTU	Marduk	2
qé-reb	enter	2
i-na	from	2
ki-ma	like	2
ša	who	2
URI KI	Akkad	2
a-na	at	2
d EN LÍL	Enlil	2
DINGIR MEŠ	of gods	2
a-na	to	2
TIN TIR KI	of Babylon	2
la	not	2
⸢LUGAL	kin g	1
m ku-ra-áš	of Cyrus	1
URU⸣ an-ša-an	of Anšan	1
ŠÀ BAL BAL	descendant	1
kib-ra-a-ti	of quarters	1
DUMU DUMU	grandson	1
m ka-am-bu-zi-ia	of Cambyses	1
DUMU	son	1
er-bé-et-tim	four	1
ak-ka-di-i	Akkad	1
dan-nu	strong	1
m ši-iš-pi-iš	of Teispes	1
ta-a-a-ra	of lands	1
URU an-šá-an	of Anšan	1
⸢LUGAL⸣-ut-su	reign	1
i-gu-ug-⸢ma⸣	at their complaints	1
ez-zi-iš	became furiously angry	1
ki-su-úr-šu-un	their territory	1
DINGIR MEŠ	gods	1
be-lu	lord	1
tu-kul-ti-ša	his support	1
i-na	through	1
pu-uš-qu	trouble	1
ú-de-e	hardship	1
e-ru-bu	I entered	1
sa-li-mi-iš	peacefully	1
NUMUN	seed	1
TIN TIR KI	Babylon	1
a-⸢na	i n to	1
e-nu-ma	When	1
iḫ-ši-ḫa	they desired	1
ṭu-ub	content	1
pa-la-a-šu	whose k ingshi p	1
kiš-šat	of world	1
ir-a-mu	love	1
LUGAL-ú-tu	kingship	1
ša	of	1
da-ru-ú	eternal	1
lìb-bi-šú-nu	their heart’s	1
nap-ḫar	entirety	1
zi-ki-ir-šu	his name	1
d AG	Nabû	1
šu-bat-su-un	dwellings	1
in-na-du-ú	were in ruins	1
da-ád-mi	of settlements	1
nap-ḫar	all	1
a-na	towards	1
DINGIR ⸢MEŠ⸣	of god	1
⸢ti⸣- iz-qa-ru	ex alted	1
é-sag-íl	of Esagil	1
a-na	for	1
úri KI	Ur	1
d EN	Bēl	1
ḫa-a-a-iṭ	who inspects	1
gi-mir	all	1
uz-nam	intelligence	1
ki -ib-ra-a-tim	qu arters	1
ra-pa -áš	bro ad	1
x-si-šú	his	1
ú-nam-mu- ú	lays to waste	1
x-ni-šú	through his	1
šá	who	1
KI-tim	earth	1
AN-e	of heaven	1
kiš-šat	of all	1
⸢UTU d AMAR	Mard uk	1
KUR qu-ti-i	land of Gutians	1
um-man-man-da	of Umman-manda	1
a-na-ku	I	1
ib-ri	friend	1
šak-ka-nak-ka	governor	1
ru-bé-e	nobles	1
iš-tam-ma-ru	praised	1
ka-li-šu-nu	all of them	1
qa-tu-uš-šú	his hands	1
ú-ma-al-la-a	He delivered	1
pa-li-ḫi-šu	did revere him	1
m d AG-NÍ TUKU	Nabonidus	1
i-ṭi-ir	He saved	1
šap-ša-qí	hardship	1
tap-pe-e	companion	1
TIN TIR KI	to Babylon	1
še-pi-šu	his feet	1
i-ša-ra	righteous	1
lìb-ba-šu	heart	1
mi-šá-ru	justice	1
ki-it-tim	truth	1
i-na	in	1
ú-ša-ak-ši-du	he allowed to conquer	1
qa-ta-a-šú	his hand	1
ša	whom	1
ṣal-mat SAG DU	black-headed	1
UN MEŠ-šú	his people	1
ta-ru-ú	who nurtures	1
EN	lord	1
ú-še-ri-bi	he had made	1
kul-la-ta-an	spared	1
ṭa-bi-iš	graciously	1
ta-zi-im-ti-ši-na	all of them	1
ša-lam-ta-áš	had become	1
ug-ga-ti-ša	angry	1
i-zi-bu	abandoned	1
at-⸢ma⸣-an-šu-un	their shrines	1
a-ši-ib	living	1
lìb-bi-šu-nu	inside them	1
us-sa-aḫ-ra	his attit ude changed	1
ú-ka-an-ni-ša	bow down	1
iš-te-né-eʾ-e-ši-na-a-tim	he was assiduous towards their welfare	1
kul-lat-si-in	ruin	1
ú-ḫal-li-iq	he brought	1
a-na	on	1
lìb-bi-ša	of his heart	1
id-de-né-eb-bu-ub	he devised	1
pa-ra-aṣ	cultic rites	1
si-ma-ti-šu-nu	befitting them	1
ak-li-im ta-	food of ferings	1
la me-si	impure	1
d AMAR UTU	for Marduk	1
la pa-liḫ	dis respectful	1
pa-la-ḫa	Reverence	1
⸢ig-mur⸣	en d	1
u₄-mi-ša-am-⸢ma⸣	Daily	1
ú-mi-ša-am-ma	Daily	1
ú-sa-⸢aḫ⸣-ḫi-ir	he became	1
i-mu-ú	corpses	1
le-mu-ut-ti	evil deeds	1
iš-te-eʾ-e-ma	constantly sought out	1
ka-li-ši-na	of them	1
kul-lat ma-ta-a-ta	everyone	1
ma-li-ku-tim	be ruler	1
it-ta-bi	called	1
ni-bi-it-su	his name	1
qa-tu-uš-šu	his hand	1
it-ta-ma-aḫ	He took into	1
i-ḫi-iṭ	He inspected	1
ib-re-e-ma	examined	1
bi-bil	desire	1
ka-⸢bat⸣- ta-áš	forgiving	1
i-šá-ru	righteous	1
ep-še-e-ti-ša	look with pleasure upon	1
ma-al-ki	king	1
i-ša-ad-di-ḫa	marched	1
GIŠ TUKUL MEŠ-šu-nu ṣa-an-du-ma	fully armed	1
ú-ša-aṣ-bi-it-su-ma	He made	1
a-la-ak-šu	him take	1
ḫar-ra-nu	road	1
kul-la-ta	of entirety	1
nap-ḫar	of everything	1
šu-⸢um-šú⸣	him	1
iz-zak-ra	proclaimed	1
dam-qa-a-ta	good deeds	1
i -⸢te⸣-né-ep-pu-⸢uš⸣	he was pe rforming	1
la ta-ap-šu-úḫ-tim	unrelenting	1
ú-bal-li-ṭu	revived	1
ÍD	of river	1
i-te- pu-uš-ma	He bu ilt	1
ú-na-áš-ši-qu	kissed	1
ša-pal-šu	before him	1
ik-mi-sa	bowed down	1
ú-še-ri-ba-áš	he allowed him	1
ta-ḫa-zi	battle	1
ù	or	1
qab-li	fight	1
ba-lu	Without	1
a-na	against	1
la	cannot	1
me-e	water	1
ṣe-ru-šu-un	over them	1
rap-ša-a-tim	widespread	1
um-ma-ni-šu	His troops	1
im-mi-ru	shone	1
iḫ-du-ú	They were happy	1
še-pu-uš-šu	his feet	1
LUGAL-ú-ti-šú	him being king	1
pa-nu-uš-šú-un	their faces	1
ig-mi-lu	universally	1
ir-ta-ši	all	1
ik-ta-ar-ra-bu-šu	they blessed him	1
mi-tu-ta-an	dying	1
⸢tam-ši⸣-li	re plica	1
ú-ša-áš-ki-na	to be set up	1
ab-ša-a-ni	yoke	1
pél-lu-de-e	pelludû-rites	1
i-na	with	1
⸢UN⸣ MEŠ-šú	his pe ople	1
ip-pa-li-⸢is⸣	He commanded	1
ḫa-di-iš	that he should march	1
ú-ta-ad-du-ú	be ascertained	1
it-tal-la-ka	he marched	1
kar-šu-uš-šu	in his mind	1
ú-⸢la⸣- ap-pi-it	int erfered with	1
iš -tak-ka-an	est ablished	1
qé-reb	inside	1
ma-ḫa-zi	cult-centers	1
ú-šab-ṭi-li	he brought to halt	1
ta-am-ši-li	replica	1
sat-tuk-ku	sattukku-offering	1
ma-ag⸣-ri-tim	spiteful act	1
⸢a-na	as	1
si-it-ta-tì	rest	1
ma-ḫa-za	of cult-center	1
⸢lìb-bi-šu⸣	his off spring	1
GAL	eldest	1
ma-ṭu-ú	lowly	1
iš-šak-na	was installed	1
a-na	as	1
e-nu-tu	ruler	1
ma-ti-šú	of his land	1
i-nu	When	1
ù	and	12
LUGAL	king	5
EN	lord	5
i-na	in	4
la	not	4
d AMAR UTU	Marduk	4
a-na	to	3
šu-an-na KI	Šuanna	3
ša	of	3
GAL	great	3
a-ši-ib	who live	3
m ku-ra-áš	Cyrus	2
TU GUR₄ MUŠEN MEŠ	pigeons	2
URI KI	Akkad	2
TIN TIR KI	Babylon	2
TIN TIR KI	of Babylon	2
UD MEŠ	days	2
ú-še-ši-ib	I allowed	2
a-di	to	2
DINGIR MEŠ	deities	2
i-na	at	2
ù	Furthermore	2
m ka-am-bu-zi-ia	Cambyses	2
tam-tim	Sea	2
d AN ŠÁR-DÙ-IBILA	Ashurbanipal	1
áš -⸢ri-šú⸣	its plac e	1
an-ḫu-ut-su-un	I allowed	1
ú -⸢šak-li-lu⸣	com pleted	1
i-⸢pu⸣- šu-ma	had bu ilt	1
maḫ-ri	previous	1
šá	of	1
ma-aṣ -⸢ṣar-ta⸣-šú	its defen ses	1
TIN TIR ⸢KI⸣	Babylon	1
GAL-a	great	1
BÀD	wall	1
BÀD im-gur- d EN LÍL	Imgur-Enlil	1
áš-ri-šu-nu	their places	1
da-ád-mi-šú-un	their settlements	1
m NÍG BA- d AMAR UTU	of Qīšti-Marduk	1
IM	Tablet	1
A	son	1
DUMU-šú	his son	1
ša	that	1
ba-⸢laṭ⸣	lif e	1
šu-mu	name	1
šu-ub-ti	of them	1
iḫ-de-e-ma	was pleased	1
a-še-eʾ-a	I strive	1
pa-la-⸢aḫ⸣-šú	to revere him	1
u₄-mi-šam	daily	1
ú-ṭa-aḫ-ḫi-id	I provided	1
u₄ -⸢mi⸣-šam	Daily	1
UZ TUR MUŠEN MEŠ	ducks	1
KUR GI MUŠEN	geese	1
e-li	more than	1
10	ten	1
UZ TUR MUŠEN	ducks	1
2	two	1
KUR GI MUŠEN	ge ese	1
ka-li-ši-na	all	1
a-lik	who came	1
KUR KUR	lands	1
LUGAL-ú-tu	kingship	1
⸢ik-tar-ra-bu⸣	blessed	1
BÁRA-i-ni	our shrines	1
⸢SÙ⸣ MEŠ	distant	1
⸢ù⸣	Also	1
UN MEŠ	people	1
ra-⸢im⸣	who loves	1
pa-li-ḫi-ka	who reveres you	1
ap-pa -⸢al⸣-sa	had been deposited	1
qer-ba-šu	inside it	1
šá	that	1
maḫ-ri- ia	before me	1
u	and	1
a-na qé-er-bi	into	1
EN-ia	my lord	1
ma-ḫa-zi-šu	of its shrines	1
LUGAL MEŠ	kings	1
ka-li-iš	every	1
kib-ra-a-ta	quarter	1
ša	from	1
BÁRA MEŠ	daises	1
nap-ḫar	All	1
LUGAL	of kings	1
um-ma-ni-ia	of my army	1
nap-⸢ḫar⸣	entir ety	1
lìb-bi- ia	my offspring	1
DUMU	son	1
pa-li-iḫ-šu	who reveres him	1
⸢GAL⸣-ú	gre a t	1
nap-ḫar	whole	1
kul-lat	all	1
qé-er-ba	inside	1
KÁ DINGIR RA KI	of Babylon	1
⸢ša⸣	wh o	1
DUMU MEŠ	citizens	1
⸢KUR⸣- šu-me-ri	of Sumer	1
⸢ù⸣	and	1
rap-ša-tim	widespread	1
um-ma-ni-ia	My troops	1
i-na qé-reb	inside	1
šu-bat	I took up	1
be-lu-tú	lordly residence	1
ma-al-ki	of ruler	1
É GAL	palace	1
ri-ša-a-tim	happiness	1
ul-ṣi	joy	1
KUR a-mur-ri-i	of Amurru	1
šu-an-na ⸢KI⸣	Šuanna	1
d AG	Nabû	1
m d AG-NÍ TUKU	Nabonidus	1
d EN	Bēl	1
ma-ḫa-zi-šu-un	their cult-centers	1
ia-a-ti	deeds	1
ú-še-ri-bi	I made enter	1
ša	whom	1
kul-la-ta	all	1
DINGIR MEŠ	of deities	1
maš-ta-ki-šu-nu	their abodes	1
ša-li-im-tim	peace	1
d AMAR UTU	of Marduk	1
qí-bi-ti	command	1
a-na qé-reb	into	1
ú-še-ri-bi	had brought	1
DINGIR MEŠ	of gods	1
ša	who	1
URU aš-šur KI	Aššur	1
KUR-šu-me-ri	of Sumer	1
lìb-bi-šú-nu	inside them	1
ša	whose	1
ÍD IDIGNA	of Tigris	1
ma-ḫa-⸢za⸣	cult-centers	1
pa-aṭ	border	1
a-di	as far as	1
KUR qu-ti-i	of Gutians	1
BÀD DINGIR KI	Dēr	1
URU me-túr-nu	Mê-Turān	1
URU za-am-ba-an	Zabbān	1
KUR èš-nu-nak	Ešnunna	1
a-kà-dè KI	Agade	1
MÙŠ EREN KI	Susa	1
a-na	with	1
⸢na⸣- gi-i	re gions	1
da-am-qí-iš	kindly	1
ma-ḫar-ša	before him	1
ú-ter-ma	I returned	1
ú-te-er	returned	1
ù	Moreover	1
šu-bat	reside	1
UN MEŠ-šú-nu	their dwelling	1
da-rí-a-ta kul-lat	eternal	1
na-du-ú	had been in ruins	1
iš-tu	dwellings	1
pa-na-ma	previous	1
e -⸢ber⸣-ti	on opposite side	1
ni-it-⸢ta⸣- al-la-ak	could constantly walk	1
šá-lim-tim	good health	1
ṭa-bi-iš	happily	1
ṣir-ti	exalted	1
ú-šar-ma-a	I made	1
qí-bi-ti-šú	his command	1
ik-ru-ub-ma	he pronounced blessing over me	1
ep-še-e-ti- ia	their	1
a-na	off	1
ú-pa-áš-ši-ḫa	to find rest	1
ab-šá-a-ni	yoke	1
si-ma-ti-šú-nu	befitting them	1
⸢DINGIR⸣-ma	of go d	1
ki-ma	if	1
lìb- bi	wi ll	1
⸢URU KI⸣	of city	1
ša-li-im-tim	welfare	1
áš-te-eʾ-e	I sought out	1
ú-šar-ši	I did allow	1
a-ši-ib	who sit	1
ú-pa-aḫ-ḫi-ra-am-ma	I gathered all	1
mu-gal-⸢li⸣-tim	troublemakers	1
pi-ti-iq	of cast copper	1
ú-ša-ap-ṭi-ir	I relieved	1
sa-ar-ma-šu-nu	for their exhaustion	1
lit-taz-ka-ru	may they mention	1
du-un-qí-ia	favorable about me	1
li-ta-mu-ú a-ma-a-ta	words	1
UD MEŠ-ia	my life	1
a-ra-ku	being long	1
ša	about	1
ma-ḫar	in presence of	1
u₄-mi-ša-am	daily	1
ṭu-ub	dwelling	1
lìb-bi	of heart’s content	1
e-ri-i	I installed	1
KÁ MEŠ -⸢ši⸣-na	th eir gates	1
ug-ga-tì	wrath	1
e-ma	Wherever	1
ZABAR	bronze	1
ta-aḫ-lu-up-tì	covered	1
MAḪ MEŠ	tall	1
GIŠ EREN	of cedar	1
GIŠ IG MEŠ	doors	1
nu-ku-⸢še⸣- e	fittin gs	1
as-ku-up-pu	thresholds	1
a-na	until	1
šu-nu	they	1
lu-ú	may	1
za-ni-ni	who provision	1
né-eḫ-tim	to live undisturbed	1
šu-ba-at	to live	1
ul	not	1
šu-ul-ma-niš	peacefully	1
iš-tu	from	1
da-rí-a-tim	ever	1
URU	city	1
ú-ša-as-ḫi-ru	did surround	1
ši-pi-ir-šu	its construction	1
áš-te-eʾ-e-ma	I sought	1
du-un-nu-num	to strengthen	1
ka-a-ri	quay	1
ḫa-ri-ṣi	of moat	1
GÚ	bank	1
šá	on	1
a-gur-ru	of baked brick	1
GIŠ GU ZA	of throne	1
ku-un	securing	1
a-na-ku-ma	may I	1
a-na	for	1
ki-da-a-ni	outside	1
⸢lìb⸣-bi-ka	your heart	1
SÙ MEŠ	distant	1
ú-bi-lu-nim-ma	brought	1
ka-bi-it-tim	substantial tribute	1
ú-na-áš-ši-qu	kissed	1
še-pu-ú-a	my feet	1
iš-tu	From	1
bi-lat-su-nu	of them	1
ka-li-šú-un	everyone	1
kuš-ta-ri	tents	1
né-su-tim	remote	1
šu-ziz-⸢zu⸣	would have endured	1
šap-li-tim	Lower	1
e-li-tim	Upper	1
⸢a⸣-na	on	1
ša	which	1
i-ša-ad-di-ḫa	marched	1
a-na	as	1
iš-ku	great	1
-na⸣-an-ni-ma	magnanimity	1
ši-⸢ma-a-tiš	des ti ny	1
ri-it-pa-šu	established	1
lìb-bi	for me	1
ú-rat-ta-a	I saw	1
še-bé-e	attainment	1
li-it-tu-ú-ti	of very old age	1
⸢ši⸣-ṭi-ir	wr itten	1
šá-ṭir	Written	1
⸢ba⸣-ar	co llated	1
šu-úr-kam	grant	1
ši-ri-ik-⸢tim⸣	gif t	1
pa-le -⸢e⸣	of reig n	1
ma-aḫ-ra	previous	1
la-bar	prolongation	1
ši-pir-ši -in	the ir construction	1
ú-šak-lil	completed	1
e-pu-uš-ma	I built	1
eš-ši-iš	anew	1
SIG₄ AL ÙR RA	baked brick	1
ESIR UD DU ⸢A⸣	bitumen	1
i-na	with	1
i-na ⸢qé-reb⸣	in to	1
ma-ti-šu	of his land	1
di-ku-⸢ut⸣	lev y	1
um-man-ni-šu	his troops	1
i-pu-šu	had built	1
la	no	1
i-na	amidst	1
LUGAL	King	3
i-pu-uš	built	1
a-ga-a	this	1
É	house	1
šá	who	1
m a-ḫa-ma-an-ni-iš-ši-ʾ	Achaemenian	1
m uš-ta-as-pa	of Hystaspes	1
A	son	1
gab-bi	all	1
li-šá-nu	of tongues	1
nap-ḫa-ri	totality	1
šá	of	1
KUR KUR MEŠ	of countries	1
MEŠ LUGAL	of Kings	1
GAL-ú	Great	1
m da-ri-ia-a-muš	Darius	1
LUGAL	king	3
né-eḫ-ti	to live	1
DINGIR DINGIR	gods	1
ŠÁR	of world	1
aš-ša-an KUR	of Anšan	1
DUMU	son	1
m kam-bu-zi-ia	of Cambyses	1
KUR aš-ša-an	of Anšan	1
GAL GAL	great	1
šu-ub-ti	I allowed	1
kal	all	1
KUR KUR	of lands	1
a-na	in	1
qá-ti-ia	my hands	1
KUR	land	1
ú-še-šib	undisturbed	1
SI A-ma	placed	1
m ku-ra-áš	Cyrus	1
IBILA	son	7
ša	of	6
LUGAL	king	4
ar-tak-šat-su	Artaxerxes	3
ša-ar-ri	King	3
da-ri-ia-muš	Darius	3
ana-ku	I	2
i-qá-bi	Proclaims	2
šá	of	2
u	and	2
ḫi-ši-ar-šu	Xerxes	2
ar-šam-mu	Arsames	1
ar-šam	Arsames	1
uš -⸢tas⸣-pu	Hystaspes	1
uš-tas-pu	Hystaspes	1
a-ga-mar-šu	complete	1
šar- ri	king	1
a- ḫa-ma-ni-ši-Iʾ	from Achaimenes	1
da-ri-ia-a-muš	Darius	1
ar-tak-⸢šat⸣- su	Artaxerxes	1
ša-ar	king	1
ar-tak -⸢šat⸣-su	Artaxerxes	1
gab-bi	entire	1
qaq-qar	world	1
ina	in	1
šá	that	1
KUR MEŠ	of lands	1
sa-ar-ra-ni	Kings	1
ar-tak-šat -su	Artaxerxes	1
GAL	Great	1
LUGAL	King	1
i-tu-ri	Repeats	1
a-ga-šum	this	1
ri-ši	of front	1
ul	did not	1
ba-nu-ú	builder	1
ina	Under	1
da-ḫu-ru-mu-uz-da	of Ahuramazda	1
GIŠ MI	protection	1
ar- ku-ú	back	1
É	house	1
ip-šú	built	1
i-qá-bi	proclaims	1
bi-it	house	1
ar-tak- šat-su	Artaxerxes	1
da-ḫu-ru-mu-uz-da	Ahuramazda	1
an-na-i-tu	Anahita	1
d mi-it-ri	Mithra	1
li-su-ru-uʾ	protect	1
ana-ku	me	1
bi-i-ši	repulsive	1
la-pa-ni	from	1
gab-bi	all things	1
ša	what	1
e-pu-uš-šu	have built	1
GAL-ú	Great	1
šá	who	5
LUGAL	King	4
u	and	3
m ḫi-ši-ʾ-ar-ši	Xerxes	3
d a-ḫu-ru-ma-az-da-ʾ	Ahuramazda	3
id-din-nu	created	3
e-pu-uš-šu	I built	2
GAL-ú	Great	2
iš-ten	one	2
a-na-ku	I	2
qaq-qa-ru	earth	2
a-na	to	2
id-din-nu	gave	2
šá	of	2
e-pu-uš-šu	built	2
LUGAL	king	2
LÚ UN MEŠ	people	1
a-na	for	1
LUGAL MEŠ	kings	1
ma-du-ú-tu	many	1
dum-qí	good fortune	1
LÚ-lut-ti	mankind	1
LUGAL-ú-ti	kingship	1
AN-e an-nu-ti	sky	1
a-ga-a	this	1
GAL-ú	great	1
ma-du-ú-tu	of many	1
LUGAL MEŠ	of Kings	1
KUR KUR MEŠ	of lands	1
nap-ḫa-ar	totality	1
li-šá-nu MEŠ	of tongues	1
i-te-ʾ-e-ʾ	ruler	1
A	son	1
a-ga-a-ta	this	1
gab-bi	all	1
LUGAL-ú- ti-ia	my kingdom	1
DINGIR MEŠ	gods	1
it-ti	along with	1
li-⸢ṣur⸣-an-ni	protect	1
a-na-ku	Me	1
e-te-pu-uš	I built	1
ma-la	that	1
GIŠ MI	favor	1
i-na	by	1
a-gan-na	here	1
GAL-ti	great	1
šá-nam-ma	another	1
qaq-qa-ru	place	1
ina	in	1
šá	What	1
i-qab-bi	says	1
m a-ḫa-ma-an-niš-ši-ʾ	Achaemenian	1
m da-a-ri-ia-a-muš	of Darius	1
šá	what	1
ru-uq-qu-ti	far	1
DINGIR	god	1
d a-ḫu-ru-ma-az-da-ʾ	Ahuramazda	7
m da-a-ri-ia-a-muš	Darius	7
šá	of	6
LUGAL	king	6
LUGAL	King	6
a-na-ku	I	6
AD-ú-a	my father	6
šá	who	5
m ḫi-ši-ʾ-ar-ši	Xerxes	5
u	and	5
šá	what	4
m uš-ta-as-pu	Hystaspes	3
ul-tu	After	3
i-qab-bi	says	3
i-pu-uš	built	3
id-din-nu	created	3
a-na	to	3
iṣ-ṣi-e-bi	desired	2
GAL-ú	great	2
m ar-šá-am	Arsames	2
li-bi-ú-šu	his heart	2
i-te-pu-uš	he made	2
AD	father	2
a-ga-ʾ	this	2
qaq-qa-ru	earth	2
MU-šú	name	2
ma-di-iš	excellent	2
bab-ba-nu-ú	very much	2
iš-ten	one	2
u	Both	2
GIŠ MI	favor	2
e-pu-uš	built	2
ina	by	2
ma-du-ú-tu	many	1
AN-e an-nu-ú-tu	sky	1
a-me-lu-ú-tú	mankind	1
dum-qí	good fortune	1
LÚ UN MEŠ	mankind	1
AD-ú-a	My father	1
m a-ḫa-ma-an-ni-iš-ši-ʾ	Achaemenian	1
m da-a-ri-ia-a-muš	of Darius	1
DUMU	son	1
ru-uq-qu-ti	far	1
id-din-nu	gave	1
mu-te-ʾ-e-mu	ruler	1
GAL-ti	great	1
a-ga-a-ta	this	1
qaq-qa-ru	of earth	1
li-šá-nu MEŠ	of tongues	1
nap-ḫa-ar	totality	1
KUR KUR MEŠ	of lands	1
LUGAL MEŠ	of Kings	1
LUGAL	kingship	1
ib-nu-ú	gave	1
GAL-ú	Great	1
a-na	among	1
LUGAL MEŠ	kings	1
ma-du-ú-tu	of many	1
gab-bi	all	1
ra-ma-an-ni-i-šú	he made	1
al-la-ʾ	yet	1
šá	What	1
il-li-i-ki	went	1
ši-im-it	fate	1
šá-nu-ú-tum-šu	other things	1
muḫ-ḫi	it	1
uš-te-e-qí	I added	1
ni-te-pu-uš	we have built	1
ul-lu-ú	those things	1
a-na-ku	Me	1
li-iṣ-ṣur-an-ni	protect	1
it-ti	with	1
LUGAL-ú-tu-ia	my kingdom	1
li-iṣ-ṣur	protect	1
at-ta-aṣ-ar	protected	1
a-ga-šu-ú	that	1
e-te-pu-uš	I built	1
ba-al-ṭu-ú	were alive	1
GIŠ GU ZA-šú	his throne	1
ina	on	1
AD-ia	my father	1
ku-mu	in place of	1
i-tu-ru	became	1
šá-nu-ú-tu	other	1
i-ba-áš	were	1
ul-lu-ú	that	1
a-na-ku	me	1
ár-ki	after	1
at-tu-ú-a	himself	1
DUMU MEŠ-šú	sons of his	1
šá-a-áš-šú	him	1
ki-lal-šú-nu	both of them	1
DINGIR	god	1
šá	who	5
LUGAL	King	4
id-din-nu	created	3
d a-ḫu-ru-ma-az-da-ʾ	Ahuramazda	3
m ḫi-ši-ʾ-ar-ši	Xerxes	3
a-ga-a	this	2
GAL-ú	Great	2
id-din-nu	gave	2
a-na	to	2
šá	of	2
LUGAL	king	2
a-na-ku	I	2
iš-ten	one	2
ma-du-ú-tu	many	1
a-na	for	1
