AKK	ENG	Frequency
u₂-nak-ki-ru	change	1
la	did not	1
a-šar-šu₂	location	1
a-mu-ru-ma	I found	1
taš-du-ud	set	1
da-na-nu	power	1
a-na-ku-ma	I	1
a-na	in	1
u₄-mi-šu-ma	that time	1
ka-a-a-an-tu-um-ma	reliable statements	1
sur-ra-tu-ma	lies	1
i-nim-ma-a-a	My words	1
az-kur	I swore	1
DINGIR-ia	my god	1
be-li-ia	my lord	1
d AMAR UTU	by Marduk	1
ni-iš	oath	1
šub-ši-i	existence	1
ṣa-lam	statue	1
la	no	1
a-mat	word	1
zi-ki-ir	fame	1
qi₂-ba-a-ti-ia₂	my command	1
šu-us-su₂-ki	removed	1
na-as-qa₂-a-tim	carefully selected	1
a-ma-tu-u₂-a	words	1
ah-ra-a-tim	future	1
ma-na-ma	any	1
i-na	At	1
LUGAL-ti	of king	1
e-mu-qi₂	might	1
lu	either	1
be-lu-ut	dominion over	1
i-nam-bu-u₂	names	1
KUR	land	1
ša₂	whom	1
ar₂-ki-ia₂	after me	1
a-lik	who comes	1
DUMU DUMU	grandson	1
lu	or	1
DUMU	son	1
ma-ti-ma	in future	1
ma-ah-ri-ia	before me	1
ma-na-ma	Any	1
du-ur UD MEŠ	eternity	1
a-mu-ur₂	I found	1
u₂-ki-in	I firmly placed	1
ALAM-ia	my statue	1
it-ti	with	1
ra-bi-i	great	1
ki-i-nu	secure	1
i-pu-šu	had built	1
ša₂	who	1
E₂	temple	1
ṣir-ti	exalted	3
ŠÀ-ia	my heart	2
ṭa-a-bu	pleasing	2
ti-a-am-ti	Sea	2
d AMAR UTU	Marduk	2
a-na	to	2
a-na	into	2
be-lu-ut-su	his dominion	2
i-na	in	2
ba-la-ṭi-ia	good physical heath	1
be-lu	lord	1
ša	which	1
gi-mi-ir-šu-un	all of them	1
be-lu-ut-ka	your dominion	1
tu-uš-te-ep-pí-ru	you allow to be fed	1
šu-ri-iʾ-im-am-ma	make merciful towards me	1
pu-lu-uḫ-ti	make reverence	1
i-lu-ti-ka	for your divinity	1
šu-ub-ša-a	exist	1
šu-ur-kam-ma	Grant me	1
ša	what	1
UGU-ka	to you	1
te-ep-pe-eš	make	1
pu-lu-úḫ-ti	reverence	1
šu-ú	him	1
a-ša-re-du	foremost	1
du-um-qú-ka	your good will	1
IGI GÁL	wisest	1
ú-ša-áš-ki-in	placed	1
DINGIR DINGIR	of gods	1
NUN	prince	1
i-lu-ti-šu	for his divinity	1
un-né-en-ni-ia	my supplications	1
iš-me-e-ma	he heeded	1
im-ḫu-ru	accepted	1
su-pu-ú-a	my prayers	1
uš-ṭi-ba-am-ma	He made pleasing to me	1
ka-ab-tu	honored	1
ú-še-ri-im-ma	I had brought	1
ki-ma	According to	1
iš-te-eʾ-ù	desired	1
LUGAL	king	1
a-na	for	1
ba-ši-ma	would be created	1
mi-na-a	what	1
EN	lord	1
ul-la-nu-ku	Without you	1
a-ma-at	whatever	1
ta-na-am-bu-ù	name	1
aq-bi-iš	him	1
ša-a-šu	told	1
ŠÀ	heart	1
aṣ-ba-at-ma	I besought him	1
su-pe-e-šu	supplications	1
ut-né-en	I prayed	1
ta-ra-am-mu-ma	you love	1
zi-ki-ir-šu	you call	1
ni-ši	of people	1
ma-gi-ra-ka	obedient	1
ki-iš-ša-at	of all	1
šar-ru-ti	kingship	1
ta-ba-na-an-ni-ma	who created me	1
at-ta	You	1
qá-ti-ka	hand of your	1
bi-nu-ti	creation	1
ta-pa-qid-su	sends him	1
ša	who	1
i-šar-tú	right	1
ḫa-ra-na	on path	1
tu-uš-te-eš-še-er	you makes prosper	1
ru-bu-ù	prince	1
a-na-ku	I	1
šu-um-šu	his name	1
e-li-ka	is	1
ta-qí-pa-an-ni	entrusted	1
ú-ša-ad-ka-an-ni	He prompted	1
ša-da-da	pull	1
KÙ GI	gold	1
GIŠ EREN	cedar	1
GIŠ MES MÁ KAN NA	musukkannu-wood	1
e-ra-a	copper	1
šu-qú-ru-ti	valuable	1
NA₄	stone	1
ni-si-iq	precious	1
KÙ BABBAR	silver	1
šu-qú-ru	valuable	1
ú-še-es-si	I drove away	1
ni-ši	people	1
i-na	From	1
ṣe-e-num	villains	1
ù	and	1
ra-ag-ga	criminals	1
mi-im-ma	anything	1
šu-um-šu	that	1
ni-šim	people	1
i-gi-sa-a	gift	1
be-lu-ti-šu	his lordly majesty	1
É GAL	palace	1
é-sag-íl	Esagil	1
maḫ-ri-šu	his presence	1
KÁ DINGIR RA KI	Babylon	1
URU-ia	my city	1
ka-bi-it-ti	substantial	1
ru-uš-ša-a	gleaming	1
ip-ti	tribute	1
ta-ma-a-tim	of seas	1
ḫi-iṣ-bi	wealth	1
ša-di-im	of mountains	1
bi-ši-ti	yield	1
ḪÉ GÁL	produce	1
uš-ta-am-mi-iḫ	made prosper	1
uš-te-ši-ir-ma	put in order	1
sè-er-de-e-šu	his chariot pole	1
ša-di-im	mountains	1
úr-ḫu-um	paths	1
ša-ap-li-ti	Lower	1
a-di	to	1
e-li-ti	Upper	1
iš-tu	from	1
né-su-ú-ti	remote	1
ru-qá-a-ti	far-off	1
pa-da-nim	roads	1
MA DA MA DA	lands	1
tu-ku-ul-ti-šu	his support	1
i-na	Through	1
pi-it-lu-ḫa-ak	I revered	1
lìb-ba	me	1
zi-in-na-a-ti	I provisioned	1
áš-ṭu-tim	difficult	1
pe-ḫu-ti	obstructed	1
MA DA	land	1
ú-ru-úḫ	path	1
za-ʾi-i-ri	enemies	1
ak-mi	bound	1
a-na-ar	killed	1
la ma-gi-ri	insubmissive	1
e-er-te-ed-de-e-ma	I repeatedly travelled	1
ṣú-ma-mi	thirty	1
na-am-ra-ṣa	difficult	1
kib-si	access	1
ḫa-ra-nam	road	1
i-ba-aš-šu-ú	possible	1
la	not	1
še-e-pi	approach	1
a-ša-ar	where	1
šu-up-ru-su	blocked	1
EN-ia	my lord	1
ù	and	5
EN	lord	3
DINGIR	god	3
ša	of	3
d AMAR UTU	Marduk	3
a-lak-ti	ways	2
GAL	great	2
é-zi-da	Ezida	2
d AG	Nabû	2
ša	who	2
LUGAL	king	2
DINGIR	of god	2
ib-ši-mu	fashioned	1
IBILA	heir	1
ab-ba-nu-ú	I was formed	1
ti-iṣ-mu-ru-ma	mindful of	1
e-em-qá	wise	1
mu-ut-né-en-nu-ú	pious	1
za-nin	who provides	1
é-sag-íl	for Esagil	1
a-na-ku	myself	1
al-da-ku	I was born	1
a-ša-re-du	foremost	1
DÙ-ú-a	who created me	1
e-nu-ma	when	1
d AG-IBILA-ú-ṣu-úr	Nabopolassar	1
um-mu	mother	1
KÁ DINGIR RA KI	of Babylon	1
a-na-ku	I	1
i-na	inside	1
ib-na-an-ni	he had created me	1
na-ab-ni-ti	my form	1
iš-tu	As soon as	1
d iš₈-tár	goddess	1
aš-ra-a-ti	sanctuaries	1
né-me-qí	wisdom	1
RA KI KÁ DINGIR	of Babylon	1
ru-ba-a	prince	1
na-a-dam	pious	1
mi-gi-ir	favorite	1
d AMAR UTU	of Marduk	1
ÉNSI	ruler	1
ṣi-i-ri	exalted	1
na-ra-am	beloved	1
d na-bi-um	of Nabû	1
mu-uš-ta-lam	who deliberates	1
a-ḫi-iz	acquires	1
i-lu-ti-šu-nu	of their divinity	1
iš-te-né-eʾ-ú	seeks out	1
iš-te-né-eʾ-ù	constantly seeks out	1
pí-it-lu-ḫu	reveres	1
bé-e-lu-ut-su-un	their dominion	1
GÌR NÍTA	governor	1
la a-ne-ḫa	indefatigable	1
zi-in-na-a-ti	provisioning	1
é-sag-íl	Esagil	1
u₄-mi-ša-am	daily	1
da-am-qá-a-ti	good things	1
KÁ DINGIR RA KI	for Babylon	1
bar-sí-pa KI	Borsippa	1
ka-a-a-nam	constantly	1
e-ep-še-tu-šu	accomplishments	1
aš-te-né-e	I constantly seek out	1
i-ša-ar-ti	just	1
i-qí-pa-an-nim	entrusted me	1
ul-lu-ma	elevated	1
pa-qí-id	overseer	1
KIŠ	of totality	1
AN-e	of heaven	1
KI	earth	1
a-na	for	1
šu-te-šu-úr	leading	1
ni-ši	people	1
GIŠ NÍG GIDRU	scepter	1
ú-ša-at-mi-iḫ	to grasp	1
ni-ši	of people	1
qá-tu-ú-a	my hands	1
ba-la-ak	I prayed	1
ia-ti	me	1
ša-a-šu-nu	As for	1
aš-te-né-eʾ-a	I constantly sought out	1
i-lu-ut-su-un	their divinity	1
a-na	At	1
zi-ki-ir	mention	1
šu-mi-šu-nu	of their name	1
DUGUD	important	1
pi-it-lu-ḫa-ak	I revere	1
KIŠ	all	1
be-lu-ti	lordship	1
a-la-ak-ti	ways	1
ṣir-ti	exalted	1
er₄-te-né-ed-di	constantly follow	1
ba-ni-ia	who created me	1
na-ak-la-a-ti	ingenious	1
e-li-iš	aloud	1
at-ta-na-a-du	I praised	1
a-pí-il-šu	his heir	1
ki-i-nim	true	1
na-ra-am	who loves	1
šar-ru-ti-ia	my royal majesty	1
i-lu-ti-šu	divine	1
ki-ni-iš	truly	1
šar-ru-ti-ia	me to king	1
uš-te-né-e-du	I proclaim	1
i-na	With	1
gi-mir	all	1
ŠÀ-ia	of my heart	1
ki-i-nim	faithful	1
a-ra-mu	I love	1
pu-luḫ-ti	worshiping	1
i-lu-ti-šu-nu	their divinity	1
pi-it-lu-ḫa-ak	revering	1
be-lu-ut-su-un	their dominion	1
ì-nu-um	When	1
d AG-ku-dúr-ri-ú-ṣu-úr	Nebuchadnezzar	1
ù	and	8
d AMAR UTU	Marduk	7
be-lí-ia	my lord	4
a-na	to	4
KÙ BABBAR	silver	3
i-na	in	3
KÙ GI	gold	3
šar-ru₄-ti-ia	of my royal majesty	2
tu-up-ši-kam	basket	2
i-na	on	2
ṭi-iṭ-ṭam	mud	2
É	temple	2
ta-li-im-šu	his talīmu-brother	1
re-eš-tu-ù	first-born	1
ak-nu-un-ma	rolled up	1
SIG₄ SIG₄	mud bricks	1
qá-qá-di-ia	my head	1
az-bi-il	carried	1
tu-up-ši-ka-a-te	baskets	1
SA TU-i	mountains	1
ú-si₄-pí-iš-ma	I had made	1
d na-bi-um-ku-du-úr-ra-ú-ṣu-úr	Nebuchadnezzar	1
bu-uk-ra-am	child	1
na-ra-am	beloved	1
ú-ša-az-bil	I made carry	1
li-ib-bi-ia	of my heart	1
še-er-ra-am	child	1
bi-il-la-at	mixed	1
GEŠTIN	wine	1
te-di-iq	ceremonial attire	1
Ì GIŠ	oil	1
ḫi-bi-iš-tim	crushed aromatics	1
it-ti	with	1
um-ma-na-ti-ia	my workmen	1
d na-bi-um-šu-ma-am-li-ši-ir	Nabû-šuma-līšir	1
ṣí-it ŠÀ-ia	my offspring	1
ap-tíq-ma	I fashioned	1
lu-ba-ra-am	garment	1
uš-ši-ša	its foundations	1
ši-pí-ir	craft	1
KA KÙ GÁL-ú-te	of exorcist	1
né-me-qá	wisdom	1
d é-a	of Ea	1
à-aš-ri-im	place	1
ša-a-te	that	1
ú-ul-li-il-ma	I made pure	1
KI GAL-e	socle	1
re-eš-ti-im	original	1
ú-ki-in	firmly set	1
te-me-en-ša	its foundation	1
NA₄ NA₄	stones	1
ti-à-am-te	sea	1
ú-wa-aṣ-ṣi-im	I poured out	1
ú-ka-an-ni-iš	I bowed	1
ṣa-ap-šum	ṣapšu	1
na-we-ru-tim	glistening	1
Ì	oil	1
DÙG GA	fine	1
ŠIM ḪI A	aromatics	1
IM SIG₇ SIG₇	dāmātu-paste	1
ša-ap-la-nim	beneath	1
SIG₄ SIG₄	brickwork	1
ALAM	statue	1
ba-bi-il	carrying	1
te-me-en-na	foundation	1
aš-ta-ak-ka-an	had placed	1
da-du-ú-a	my favorite	1
ki-ša-dam	neck	1
dú-up-pu-su-um	younger brother	1
ti-iz-ka-ar	speak	1
GIŠ AL	hoe	1
SUḪUŠ	foundation	1
la	cannot	1
ut-ta-ak-ka-ra	be altered	1
i-pí-iš-tim	construction	1
li-pí-it qá-ti-ia	my handiwork	1
li-bu-úr	stay in good repair	1
a-na	for	1
da-rí-a-tim	ever	1
ki-ma	Like	1
SIG₄ SIG₄	bricks	1
é-temen-an-ki	of Etemenanki	1
ku-un-na	firmly in place	1
aṣ-ṣi-a-tim	for eternity	1
GIŠ GU ZA-ia	of my throne	1
ṣi-ir-tim	exalted	1
šu-úr-ši-id	firmly secure	1
a-na	until	1
u₄-um	future	1
re-e-qú-te	distant	1
é-temen-an-ki	Etemenanki	1
a-na	on behalf	1
LUGAL	of king	1
mu-ud-di-ši-ka	who renovated you	1
ku-ru-ub	pray	1
e-nu-ma	When	1
ri-se-e-tim	joy	1
i-ra-am-mu-ù	takes up residence	1
qé-re-éb-ka	inside you	1
ša	which	1
qí-bí-ti-ka	your command	1
GIŠ MAR	spade	1
SA TU-im	mountain	1
ú-ša-aṣ-bi-it	I made take up	1
da-mi-iq-ta-am	favorable things	1
e-mi-id-ma	I imposed	1
a-na	as	1
ši-ri-ik-tim	gift	1
aš-ru-uk-šum	gave him	1
GABA RI	replica	1
é-šár-ra	of Ešarra	1
i-na	In	1
ul-ṣi-im	joy	1
ri-si-a-te	happiness	1
e-pú-uš-ma	I built	1
ki-ma	like	1
re-e-si-šu	its superstructure	1
i-na	by	1
ú-ul-li-im	I raised up	1
a-na	For	1
ki-i	like	1
ša	in	1
u₄-um	times	1
ú-ul-lu-tim	earlier	1
ta-ab-ri-a-tim	object of wonder	1
ú-ša-as-sí-im-šu	I made it suitable	1
be-lam	lord	1
e-ep-še-ti-ia	my deeds	1
dam-qá-a-ti	good	1
ḫa-di-iš	with pleasure	1
na-ap-li-is-ma	look upon	1
i-na	Through	1
ù	and	11
d AMAR UTU	Marduk	6
ša	of	5
i-na	with	4
KÁ DINGIR RA KI	of Babylon	3
a-na	to	2
DINGIR DINGIR	of gods	2
é-sag-íl	Esagil	2
DINGIR	god	2
ki-ma	like	2
EN	lord	2
d na-bi-um	of Nabû	2
GAL GAL	great	2
DINGIR	gods	2
šu-qú-pa-at	had been allowed to collapse	1
su-ba-ru-um	Subarean	1
ša-ma-mi	heavens	1
na-ra-am	beloved	1
šar-ru₄-ti-ia	of my royal majesty	1
GIŠ TUKUL-kí	weapon	1
da-núm	strong	1
re-e-si-ša	its summit	1
šu-úr-šu-dam	firmly secure	1
d èr-ra	Erra	1
ra-šu-ub-bu	awesome	1
mu-uš- ta -ab-ri-qu	who constantly strikes with lightning	1
za-à-ri-ia	my enemies	1
a-na-ru	I killed	1
SUḪUŠ-sà	its foundation	1
MA DA-su	his land	1
ú-te-er-ru	turned	1
a-na	into	1
DU₆	mound	1
ka-ar-mi	ruins	1
qí-bí-a-tì	commands	1
é-temen-an-ki	Etemenanki	1
zi-iq-qú-ra-at	ziggurat	1
KI GAL-e	of netherworld	1
ša	which	1
i-ra-at	surface	1
un-nu-ša-tu	very weak	1
ul-la-nu-ú-a	had become	1
i-na	on	1
ì-nu-mi-šu	at that time	1
ú-ad-du-nim	responded to me	1
i-na	by	1
MA DA-šu-me-rí-im	of land of Sumer	1
ra-bí-ù	great	1
d EN LÍL	Enlil	1
mu-uš-ta-ar-ḫa	proud one	1
a-ši-ir	who directs	1
d i-gi₄-gi₄	Igīgū	1
sà-a-ni-iq	who controls	1
d a-nun-na-ki	Anunnakū	1
nu-úr	light	1
ab-bé-e-šu	his fathers	1
à-ši-ib	who dwells	1
be-lí-ia	my lord	1
d na-bi-um-IBILA-ú-ṣu-úr	Nabopolassar	1
GÌR NÍTA	governor	1
LUGAL	king	1
ak-ka-di-im	Akkad	1
e-nu-ma	When	1
ṣú-ru-uš-šu	in his heart	1
a-na-ku	I	1
sà-ak-ke-e	rites	1
ši-it-nu-ni	have rival	1
é-zi-da	Ezida	1
za-ni-in	who provides for	1
li-it-mu-du	thoroughly understands	1
EŠ₁₈ TÁR	goddess	1
ru-ba-a-am	prince	1
pa-la-aḫ	to revere	1
ša	who	1
ša-aḫ-ṭam	respectful	1
à-aš-ru-um	humble	1
ti-ri-iṣ qá-at	protégé	1
na-aʾ-dam	pious	1
mu-uš-te-eʾ-em	who strives after	1
GIŠ MAR MEŠ	spades	1
be-lam	lord	1
ú-ša-ta-ad-di-im-ma	I deliberated	1
GI NÍNDA NA-kum	measuring rod	1
i-na	using	1
a-ba-aš-lam	survey team	1
ú-wa-ʾe-er₄-ma	I commissioned	1
e-em-qú-tim	well-trained	1
UM ME A	craftsmen	1
ra-bí-im	great	1
mi-in-di-a-tam	dimensions	1
pa-ak-ki-ia	my sense of reason	1
ú-ša-ar-sa-an-ni	had allowed me to attain	1
ba-ni-ia	who created me	1
ša	that	1
šu-un-du-lu	vast	1
li-ib-bi-im	mind	1
ú-ma-an-di-id	measured	1
LÚ ŠITIM GAL-e	Master builders	1
d na-bi-um	Nabû	1
li-ib-ba-am	mind	1
à-ar-ka-tim	of divination	1
pa-ra-si	outcomes	1
i-na	through	1
mi-in-di-a-tim	dimensions	1
ú-ka-ṣi-pu	took into consideration	1
ú-uš-ta-ad-di-nu	deliberated	1
e-ma	whenever	1
iš-ta-ad-dú-um	stretched out	1
ap-ru-us-ma	I made inquiries	1
d IŠKUR	Adad	1
d UTU	Šamaš	1
ki-su-úr-ri-im	ground plan	1
ú-ki-in-nu-um	firmly established	1
eb-le-e	ropes	1
d nisaba	Nisaba	1
ne-me-qu	wisdom	1
ia-a-ši	me	1
GIŠ ESI	ebony	1
MA DA-ia	in my land	1
di-ku-ut	levied	1
sa-ad-li-a-tim	vast number	1
um-ma-nim	of workmen	1
ap-tíq-ma	I fashioned	1
GIŠ MES MÁ KAN NA	musukkannu-wood	1
⸢AM⸣ SI	elephant	1
al-mi-in	without number	1
ZÚ	ivory	1
i-na	of	1
GIŠ Ù ŠUB MEŠ	brickmolds	1
à-ar-ka-at	through divination	1
GIŠ AL MEŠ	hoes	1
iq-bí-a	commanded	1
ú-ša-aš-ši-im	I made carry	1
ú-sa-al-bi-in	I had make	1
IGI GÁL-ú-tu	perspicacity	1
ESIR	crude	1
d é-a	Ea	1
me-re-šu	knowledge	1
i-na	With	1
ú-sa-az-bi-il	I had carry off	1
ÍD a-ra-aḫ-tim	Araḫtu	1
ESIR UD DU A	refined bitumen	1
mi-li-im	flood	1
li-ib-in-tim	mud bricks	1
ka-aš-ši-im	raging	1
la ma-nu-tim	countless	1
sa-me-e	of rain	1
ti-ik	drops	1
SIG₄ AL ÙR RA	baked bricks	1
ú-ša-ap-ti-iq	mold	1
a-na	For	1
KÙ GI	gold	6
ṣú-lu-lu	roof	5
ù	and	5
GIŠ EREN	cedar	4
nam-ri	bright	3
NA₄	stone	3
DINGIR DINGIR	of gods	3
KÙ BABBAR	silver	3
é-sag-íl	Esagil	3
BÁRA	dais	3
ša	of	3
i-na	with	3
a-na	to	3
ši-ma-at	fate	2
ú-za-ʾi-in	I decorated	2
pa-pa-ḫa	cella	2
KÁ	gate	2
d AMAR UTU	Marduk	2
ru-uš-ša-a	reddish	2
EN	lord	2
é-umuš-a	of Eumuša	2
ku-uz-bu	of sexual charm	1
šu-ú	that	1
pa-al-ḫi-iš	reverent	1
ú-ta-aq-qú-šu	pay attention to him	1
ka-am-su	bow down	1
iz-za-zu	stand	1
maḫ-ru-uš-šu	in his presence	1
da-rí-ú-tim	long	1
u₄-um	of days	1
ki-ma	as if	1
ba-la-ṭi-ia	of my life	1
i-ši-im-mu	determine	1
i-na	in	1
qé-er-bi	which	1
ḫu-ra-ṣu	gold	1
AN	heaven	1
šar-ru-ti	of kingship	1
ša-al-la-ru-uš-šu	šallaru-plaster	1
d EN LÍL-ú-ti	of supreme power	1
IGI GÁL	wisest	1
NUN	prince	1
ša-aš-ša-ni-iš	like sun	1
ú-ša-an-bi-iṭ	I made radiant	1
ša	whose	1
LUGAL	king	1
ma-aḫ-ri	of past	1
d EN LÍL	of Enlil	1
ip-ti-qú	had cast	1
pí-ti-iq-šu	structure	1
KI	earth	1
šu-ut	of	1
ká-ḫi-li-sù	Kaḫilisu	1
NA₄ ZA GÌN	lapis lazuli	1
é-zi-da	of Ezida	1
ú-še-piš	I had made	1
nam-ri-ri	radiance awe-inspiring	1
d UTU-ši	of sun	1
ú-ša-al-bi-iš	I clad	1
É	of room	1
du₆-kù-ki-nam-tar-tar-e-dè	Du­ku­ki­nam­tar­ta­re­de	1
ub-šu-ukkin-na	Ub­šuk­kin­na	1
BÁRA	Dais	1
SUḪUŠ	foundation	1
ši-ma-a-ti	of Destinies	1
NA₄ GIŠ NU₁₁ GAL	alabaster	1
ša	which	1
DINGIR DINGIR	gods	1
ESIR	bitumen	1
i-na	during	1
zag-mu-ku	New Year’s festival	1
re-eš	beginning	1
me-lam-mi	brilliance	1
ša-at-ti	of year	1
UD 8 KAM	eighth day	1
UD 11 KAM	eleventh day	1
d lugal-dìm-me-er-an-ki-a	Lugaldimmerankia	1
DINGIR	god	1
i-ra-am-mu-ú	takes up residence	1
qé-re-eb-šu	in	1
IM BABBAR	gypsum	1
ti-iq-ni₇	ornaments	1
ša-ma-mi	of heavens	1
ú-ša-al-bi-iš-šu	I had it clad	1
ú-us-si-im-ma	I adorned	1
a-na	for	1
ú-ša-al-biš	I clad	1
ši-i-pí	šīpus	1
šap-la-nu	below	1
ni-sì-iq	precious	1
e-pe-šu	build	1
ud-da-kam	all day	1
ú-sa-al-la-a	I prayed	1
LUGAL	to king	1
EN EN	of lords	1
bar-sí-pa KI	Borsippa	1
URU	city	1
na-ar-mi-šu	his beloved	1
é-zi-da	Ezida	1
GIŠ EREN GIŠ EREN	cedar	1
É	house	1
ki-i-nim	true	1
i-na qé-er-bi-šu	inside	1
ú-še-piš	built	1
ni-sì-iq-ti	precious	1
e-ra-a	copper	1
GIŠ MES MÁ KAN NA	musukkannu-wood	1
ši-pí-ir-šu	its construction	1
ú-ša-ak-li-il	I completed	1
pa-pa-ḫa-a-ti	of cellas	1
d AG	of Nabû	1
ú-ša-al-bi-iš	I had clad	1
ká-umuš-a	of Kaumuša	1
ú-ša-al-bi-iš	clad	1
da-nu₄-tim	hard	1
ŠÀ	mind	1
ú-nu-ti	utensils	1
re-e-ša-a-ša	superstructure	1
É	of temple	1
é-sag-íl	of Esagil	1
GIŠ má-umuš-a	Maumuša	1
ṣa-ri-ri	ṣāriru-gold	1
ka-ak-ka-bi-iš	like stars	1
e-eš-re-e-ti	sanctuaries	1
KÁ DINGIR RA KI	of Babylon	1
az-nu-un	provided for	1
ú-še-piš	I had built	1
é-temen-an-ki	Etemenanki	1
a-gur-ri	baked bricks	1
NA₄ ZA GÌN	blue glaze	1
el-le-ti	shining	1
ú-ul-la-a	I raised	1
e-pé-šu	build	1
i-ta-am	pondered	1
li-ib-bi	heart	1
na-ša-an-ni	wanted	1
qá-qá-da-a	constantly	1
pí-tu-qá-ak	I was attentive	1
re-e-ša-a-ti	best	1
GIŠ EREN-ia	of my cedar	1
iš-tu	from	1
ša	that	1
KUR la-ab-na-nim	Mount Lebanon	1
GIŠ TIR	forest	1
el-le-tim	holy	1
ub-lam	I had carried off	1
d EN LÍL-ú-ti-šu	of his supreme power	1
aš-te-eʾ-e-ma	I constantly sought out	1
é-umuš-a	Eumuša	1
ù	and	7
BÀD	wall	5
a-gur-ri	baked brick	4
a-na	to	3
i-na	on	3
e-pú-uš-ma	I built	3
ku-up-ri	bitumen	3
i-na	with	3
da-nu₄-tim	strong	2
GIŠ šu-úr-mé-ni	cypress	2
a-na	for	2
la	not	2
šar-ru-ti-ia	of my royal majesty	2
šu-ba-at	residence	2
ku-um-mu	kummu-building	2
KÁ DINGIR RA KI	Babylon	2
i-na	in	2
a-na	as	2
ša-da-ni-iš	like mountain	2
KÁ DINGIR RA KI	of Babylon	2
ra-ba-a	large	1
AD	of father	1
re-e-ši-šu	top of it	1
ša-qí-iš	to great height	1
it-ti	to	1
e-ep-ti-iq-ma	I fashioned	1
É GAL	palace	1
UD	day	1
ú-ra-ad-di-ma	I added	1
ú-za-aq-qí-ir	raised	1
šu-bat	seat	1
ú-ša-pa-a	made	1
ú-ša-ak-li-il-ma	I completed	1
ši-pí-ir-ša	its construction	1
u₄-um	days	1
15	fifteen	1
ḫu-úr-sa-ni-iš	as high as mountain	1
re-e-ši-ša	its superstructure	1
in	in	1
ú-ša-ar-ši-id-ma	I secured	1
ki-gal-lu	of netherworld	1
i-ra-at	surface	1
i-šid-sa	its foundation	1
ŠE GA	auspicious	1
ša-al-mu	favorable	1
ITI	month	1
pí-ti-iq	structure	1
URU KI	wall	1
bé-e-ri-šu-un	between	1
ba-šu-ù	was present	1
BÁRA-šu	its dais	1
e-nim	I did change	1
su-uq-šu	its street	1
šu-un-du-lam	widen	1
ni-ṣi-ir-ti-šu	his protection	1
URU	city	1
li-ib-bu-ú-a	my heart	1
EN-ia	my lord	1
pa-la-ga-šu	its canal	1
d AMAR UTU	Marduk	1
pu-lu-úḫ-ti	worshiping	1
aš-šum	Because	1
šu-um-ṣa	were decorous	1
šar-ru-ti-ia	my as king	1
si-ma-at	status	1
mu-ša-bi-ia	of my residence	1
ku-um-mu	private chambers	1
ú-ni-iš	displace	1
la	nor	1
ka-a-ri	embankments	1
4 ME 90	490	1
2	two	1
GIŠ EREN	cedar	1
ša-al-ḫe-e	outer wall	1
né-mé-et-ti- d EN LÍL	of Nēmetti-Enlil	1
i-ta-at	outside	1
qá-qá-ri	distance	1
am-ma-at	cubits	1
ṭa-ḫe-e	can come close	1
e-es-ki-ir	block up	1
la	no	1
TIN TIR KI	of Babylon	1
im-gur- d EN LÍL	Imgur-Enlil	1
ta-ḫa-zi	battle	1
qá-an	arrow	1
aš-šum	so that	1
aš-te-eʾ-e-ma	I searched	1
ra-ap*-ši-iš	wide	1
be-lu-ti	of lordly majesty	1
bé-e-ru-tim	selection	1
da-nu₄-ti	hard	1
da-ga-lu	to see	1
uz-zu	anger	1
bal-ti	Dignity	1
uš-ma-al-lam	I filled	1
lu-le-e	with splendor	1
ni-ši	of people	1
KIŠ	all	1
ú-še-pi-iš-ma	I had built	1
me-lam-me	brilliance	1
tab-ra-a-ti	object of wonder	1
ša-a-ti	that	1
É	building	1
re-e-ša-a-ša	its superstructure	1
ú-ul-la-a	I raised	1
ša-di-im	mountain	1
ki-ma	like	1
pu-luḫ-ti	reverence	1
šar-ru-ti	of kingship	1
KUR KUR	mountains	1
la ba-bil	merciless	1
ú-da-an-ni-in	by reinforcing	1
qá-an ta-ḫa-zi-šu	his arrows	1
ú-ša-as-si-ma	I drove away	1
KÁ DINGIR RA KI	of Ka-dingirra	1
BÀD	of wall	1
pa-ni₇	in	1
i-ta-a-ti	outskirts	1
le-em-nu	evil doer	1
i-ta-ti-šu	it	1
ša	As for	1
qé-re-eb-šu	inside it	1
i-ba-aʾ	enter	1
ul	cannot	1
la i-ša-ra	unrighteous	1
ra-ag-gu	criminals	1
sa-aḫ-ra-a-ma	surround	1
GAL GAL	large	1
ši-ti-iq	quarried	1
ṣi-i-ti	originating from	1
GIŠ IG GIŠ IG	doors	1
ka-as-pa	of silver	1
i-ḫi-iz	mounting	1
ZÚ AM SI	ivory	1
ú-ša-a	ebony	1
GIŠ e-re-nim	cedar	1
GIŠ MES MÁ KAN NA	of musukkannu-wood	1
ú-ša-at-ri-iṣ	stretched	1
ta-aḫ-lu-up-ti	facing	1
ṣú-lu-li-ša	its roof	1
ḫu-ur-sa-ni-iš	like mountain	1
ni-is-qí	best	1
pa-ag-lu-ti	thick	1
GIŠ a-šu-ḫu	pine	1
e-lu-ti	holy	1
ša-di-i	mountain	1
ḫu-ra-ṣu	gold	1
ZABAR	of bronze	1
NA₄	stone	1
re-ša-a-ša	its summit	1
i-na	using	1
ra-ba-a	great	1
a-gur-ri	of baked brick	1
i-ta-at	Beside	1
ú-ša-às-ḫi-ir-šu	I surrounded it	1
da-an-num	fortified	1
ú-ša-al-mi	I surrounded	1
